option,gender,c-td,c-index,auc
"{'lr_rate': 0.005, 'batch': 2048, 'decay': 0, 'weighted_decay': 0, 'net': Sequential(
  (0): Dropout(p=0.001, inplace=False)
  (1): Linear(in_features=15, out_features=10, bias=True)
  (2): ReLU()
  (3): BatchNorm1d(10, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (4): Linear(in_features=10, out_features=20, bias=True)
  (5): ReLU()
  (6): LayerNorm((20,), eps=1e-05, elementwise_affine=True)
  (7): Linear(in_features=20, out_features=40, bias=True)
  (8): ReLU()
  (9): BatchNorm1d(40, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (10): Linear(in_features=40, out_features=40, bias=True)
  (11): ReLU()
  (12): LayerNorm((40,), eps=1e-05, elementwise_affine=True)
  (13): Linear(in_features=40, out_features=40, bias=True)
  (14): ReLU()
  (15): BatchNorm1d(40, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (16): Linear(in_features=40, out_features=20, bias=True)
  (17): ReLU()
  (18): LayerNorm((20,), eps=1e-05, elementwise_affine=True)
  (19): Linear(in_features=20, out_features=1, bias=True)
), 'index': 10}",female,0.4596,0.8821,0.8652
"{'lr_rate': 0.005, 'batch': 1024, 'decay': 0, 'weighted_decay': 0, 'net': Sequential(
  (0): Dropout(p=0.001, inplace=False)
  (1): Linear(in_features=15, out_features=10, bias=True)
  (2): ReLU()
  (3): BatchNorm1d(10, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (4): Linear(in_features=10, out_features=20, bias=True)
  (5): ReLU()
  (6): LayerNorm((20,), eps=1e-05, elementwise_affine=True)
  (7): Linear(in_features=20, out_features=40, bias=True)
  (8): ReLU()
  (9): BatchNorm1d(40, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (10): Linear(in_features=40, out_features=40, bias=True)
  (11): ReLU()
  (12): LayerNorm((40,), eps=1e-05, elementwise_affine=True)
  (13): Linear(in_features=40, out_features=40, bias=True)
  (14): ReLU()
  (15): BatchNorm1d(40, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (16): Linear(in_features=40, out_features=20, bias=True)
  (17): ReLU()
  (18): LayerNorm((20,), eps=1e-05, elementwise_affine=True)
  (19): Linear(in_features=20, out_features=1, bias=True)
), 'index': 11}",female,0.4596,0.8821,0.8652
"{'lr_rate': 0.01, 'batch': 4096, 'decay': 0, 'weighted_decay': 0, 'net': Sequential(
  (0): Dropout(p=0.001, inplace=False)
  (1): Linear(in_features=15, out_features=10, bias=True)
  (2): ReLU()
  (3): BatchNorm1d(10, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (4): Linear(in_features=10, out_features=20, bias=True)
  (5): ReLU()
  (6): LayerNorm((20,), eps=1e-05, elementwise_affine=True)
  (7): Linear(in_features=20, out_features=40, bias=True)
  (8): ReLU()
  (9): BatchNorm1d(40, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (10): Linear(in_features=40, out_features=40, bias=True)
  (11): ReLU()
  (12): LayerNorm((40,), eps=1e-05, elementwise_affine=True)
  (13): Linear(in_features=40, out_features=40, bias=True)
  (14): ReLU()
  (15): BatchNorm1d(40, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (16): Linear(in_features=40, out_features=20, bias=True)
  (17): ReLU()
  (18): LayerNorm((20,), eps=1e-05, elementwise_affine=True)
  (19): Linear(in_features=20, out_features=1, bias=True)
), 'index': 12}",female,0.4596,0.8821,0.8652
"{'lr_rate': 0.01, 'batch': 2048, 'decay': 0, 'weighted_decay': 0, 'net': Sequential(
  (0): Dropout(p=0.001, inplace=False)
  (1): Linear(in_features=15, out_features=10, bias=True)
  (2): ReLU()
  (3): BatchNorm1d(10, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (4): Linear(in_features=10, out_features=20, bias=True)
  (5): ReLU()
  (6): LayerNorm((20,), eps=1e-05, elementwise_affine=True)
  (7): Linear(in_features=20, out_features=40, bias=True)
  (8): ReLU()
  (9): BatchNorm1d(40, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (10): Linear(in_features=40, out_features=40, bias=True)
  (11): ReLU()
  (12): LayerNorm((40,), eps=1e-05, elementwise_affine=True)
  (13): Linear(in_features=40, out_features=40, bias=True)
  (14): ReLU()
  (15): BatchNorm1d(40, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (16): Linear(in_features=40, out_features=20, bias=True)
  (17): ReLU()
  (18): LayerNorm((20,), eps=1e-05, elementwise_affine=True)
  (19): Linear(in_features=20, out_features=1, bias=True)
), 'index': 13}",female,0.4596,0.8821,0.8652
"{'lr_rate': 0.01, 'batch': 1024, 'decay': 0, 'weighted_decay': 0, 'net': Sequential(
  (0): Dropout(p=0.001, inplace=False)
  (1): Linear(in_features=15, out_features=10, bias=True)
  (2): ReLU()
  (3): BatchNorm1d(10, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (4): Linear(in_features=10, out_features=20, bias=True)
  (5): ReLU()
  (6): LayerNorm((20,), eps=1e-05, elementwise_affine=True)
  (7): Linear(in_features=20, out_features=40, bias=True)
  (8): ReLU()
  (9): BatchNorm1d(40, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (10): Linear(in_features=40, out_features=40, bias=True)
  (11): ReLU()
  (12): LayerNorm((40,), eps=1e-05, elementwise_affine=True)
  (13): Linear(in_features=40, out_features=40, bias=True)
  (14): ReLU()
  (15): BatchNorm1d(40, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (16): Linear(in_features=40, out_features=20, bias=True)
  (17): ReLU()
  (18): LayerNorm((20,), eps=1e-05, elementwise_affine=True)
  (19): Linear(in_features=20, out_features=1, bias=True)
), 'index': 14}",female,0.4596,0.8821,0.8652
"{'lr_rate': 0.0001, 'batch': 4096, 'decay': 0, 'weighted_decay': 0, 'net': Sequential(
  (0): Linear(in_features=15, out_features=10, bias=True)
  (1): ReLU()
  (2): BatchNorm1d(10, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (3): Linear(in_features=10, out_features=20, bias=True)
  (4): ReLU()
  (5): LayerNorm((20,), eps=1e-05, elementwise_affine=True)
  (6): Linear(in_features=20, out_features=40, bias=True)
  (7): ReLU()
  (8): BatchNorm1d(40, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (9): Linear(in_features=40, out_features=40, bias=True)
  (10): ReLU()
  (11): LayerNorm((40,), eps=1e-05, elementwise_affine=True)
  (12): Linear(in_features=40, out_features=40, bias=True)
  (13): ReLU()
  (14): BatchNorm1d(40, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (15): Linear(in_features=40, out_features=20, bias=True)
  (16): ReLU()
  (17): LayerNorm((20,), eps=1e-05, elementwise_affine=True)
  (18): Linear(in_features=20, out_features=1, bias=True)
), 'index': 15}",female,0.4593,0.9266,0.909
"{'lr_rate': 0.0001, 'batch': 2048, 'decay': 0, 'weighted_decay': 0, 'net': Sequential(
  (0): Linear(in_features=15, out_features=10, bias=True)
  (1): ReLU()
  (2): BatchNorm1d(10, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (3): Linear(in_features=10, out_features=20, bias=True)
  (4): ReLU()
  (5): LayerNorm((20,), eps=1e-05, elementwise_affine=True)
  (6): Linear(in_features=20, out_features=40, bias=True)
  (7): ReLU()
  (8): BatchNorm1d(40, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (9): Linear(in_features=40, out_features=40, bias=True)
  (10): ReLU()
  (11): LayerNorm((40,), eps=1e-05, elementwise_affine=True)
  (12): Linear(in_features=40, out_features=40, bias=True)
  (13): ReLU()
  (14): BatchNorm1d(40, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (15): Linear(in_features=40, out_features=20, bias=True)
  (16): ReLU()
  (17): LayerNorm((20,), eps=1e-05, elementwise_affine=True)
  (18): Linear(in_features=20, out_features=1, bias=True)
), 'index': 16}",female,0.4593,0.9266,0.909
"{'lr_rate': 0.0001, 'batch': 1024, 'decay': 0, 'weighted_decay': 0, 'net': Sequential(
  (0): Linear(in_features=15, out_features=10, bias=True)
  (1): ReLU()
  (2): BatchNorm1d(10, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (3): Linear(in_features=10, out_features=20, bias=True)
  (4): ReLU()
  (5): LayerNorm((20,), eps=1e-05, elementwise_affine=True)
  (6): Linear(in_features=20, out_features=40, bias=True)
  (7): ReLU()
  (8): BatchNorm1d(40, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (9): Linear(in_features=40, out_features=40, bias=True)
  (10): ReLU()
  (11): LayerNorm((40,), eps=1e-05, elementwise_affine=True)
  (12): Linear(in_features=40, out_features=40, bias=True)
  (13): ReLU()
  (14): BatchNorm1d(40, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (15): Linear(in_features=40, out_features=20, bias=True)
  (16): ReLU()
  (17): LayerNorm((20,), eps=1e-05, elementwise_affine=True)
  (18): Linear(in_features=20, out_features=1, bias=True)
), 'index': 17}",female,0.4593,0.9266,0.909
"{'lr_rate': 0.0005, 'batch': 4096, 'decay': 0, 'weighted_decay': 0, 'net': Sequential(
  (0): Linear(in_features=15, out_features=10, bias=True)
  (1): ReLU()
  (2): BatchNorm1d(10, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (3): Linear(in_features=10, out_features=20, bias=True)
  (4): ReLU()
  (5): LayerNorm((20,), eps=1e-05, elementwise_affine=True)
  (6): Linear(in_features=20, out_features=40, bias=True)
  (7): ReLU()
  (8): BatchNorm1d(40, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (9): Linear(in_features=40, out_features=40, bias=True)
  (10): ReLU()
  (11): LayerNorm((40,), eps=1e-05, elementwise_affine=True)
  (12): Linear(in_features=40, out_features=40, bias=True)
  (13): ReLU()
  (14): BatchNorm1d(40, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (15): Linear(in_features=40, out_features=20, bias=True)
  (16): ReLU()
  (17): LayerNorm((20,), eps=1e-05, elementwise_affine=True)
  (18): Linear(in_features=20, out_features=1, bias=True)
), 'index': 18}",female,0.4593,0.9266,0.909
"{'lr_rate': 0.0005, 'batch': 2048, 'decay': 0, 'weighted_decay': 0, 'net': Sequential(
  (0): Linear(in_features=15, out_features=10, bias=True)
  (1): ReLU()
  (2): BatchNorm1d(10, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (3): Linear(in_features=10, out_features=20, bias=True)
  (4): ReLU()
  (5): LayerNorm((20,), eps=1e-05, elementwise_affine=True)
  (6): Linear(in_features=20, out_features=40, bias=True)
  (7): ReLU()
  (8): BatchNorm1d(40, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (9): Linear(in_features=40, out_features=40, bias=True)
  (10): ReLU()
  (11): LayerNorm((40,), eps=1e-05, elementwise_affine=True)
  (12): Linear(in_features=40, out_features=40, bias=True)
  (13): ReLU()
  (14): BatchNorm1d(40, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (15): Linear(in_features=40, out_features=20, bias=True)
  (16): ReLU()
  (17): LayerNorm((20,), eps=1e-05, elementwise_affine=True)
  (18): Linear(in_features=20, out_features=1, bias=True)
), 'index': 19}",female,0.4593,0.9266,0.909
"{'lr_rate': 0.0005, 'batch': 1024, 'decay': 0, 'weighted_decay': 0, 'net': Sequential(
  (0): Linear(in_features=15, out_features=10, bias=True)
  (1): ReLU()
  (2): BatchNorm1d(10, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (3): Linear(in_features=10, out_features=20, bias=True)
  (4): ReLU()
  (5): LayerNorm((20,), eps=1e-05, elementwise_affine=True)
  (6): Linear(in_features=20, out_features=40, bias=True)
  (7): ReLU()
  (8): BatchNorm1d(40, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (9): Linear(in_features=40, out_features=40, bias=True)
  (10): ReLU()
  (11): LayerNorm((40,), eps=1e-05, elementwise_affine=True)
  (12): Linear(in_features=40, out_features=40, bias=True)
  (13): ReLU()
  (14): BatchNorm1d(40, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (15): Linear(in_features=40, out_features=20, bias=True)
  (16): ReLU()
  (17): LayerNorm((20,), eps=1e-05, elementwise_affine=True)
  (18): Linear(in_features=20, out_features=1, bias=True)
), 'index': 20}",female,0.4593,0.9266,0.909
"{'lr_rate': 0.001, 'batch': 4096, 'decay': 0, 'weighted_decay': 0, 'net': Sequential(
  (0): Linear(in_features=15, out_features=10, bias=True)
  (1): ReLU()
  (2): BatchNorm1d(10, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (3): Linear(in_features=10, out_features=20, bias=True)
  (4): ReLU()
  (5): LayerNorm((20,), eps=1e-05, elementwise_affine=True)
  (6): Linear(in_features=20, out_features=40, bias=True)
  (7): ReLU()
  (8): BatchNorm1d(40, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (9): Linear(in_features=40, out_features=40, bias=True)
  (10): ReLU()
  (11): LayerNorm((40,), eps=1e-05, elementwise_affine=True)
  (12): Linear(in_features=40, out_features=40, bias=True)
  (13): ReLU()
  (14): BatchNorm1d(40, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (15): Linear(in_features=40, out_features=20, bias=True)
  (16): ReLU()
  (17): LayerNorm((20,), eps=1e-05, elementwise_affine=True)
  (18): Linear(in_features=20, out_features=1, bias=True)
), 'index': 21}",female,0.4593,0.9266,0.909
"{'lr_rate': 0.001, 'batch': 2048, 'decay': 0, 'weighted_decay': 0, 'net': Sequential(
  (0): Linear(in_features=15, out_features=10, bias=True)
  (1): ReLU()
  (2): BatchNorm1d(10, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (3): Linear(in_features=10, out_features=20, bias=True)
  (4): ReLU()
  (5): LayerNorm((20,), eps=1e-05, elementwise_affine=True)
  (6): Linear(in_features=20, out_features=40, bias=True)
  (7): ReLU()
  (8): BatchNorm1d(40, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (9): Linear(in_features=40, out_features=40, bias=True)
  (10): ReLU()
  (11): LayerNorm((40,), eps=1e-05, elementwise_affine=True)
  (12): Linear(in_features=40, out_features=40, bias=True)
  (13): ReLU()
  (14): BatchNorm1d(40, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (15): Linear(in_features=40, out_features=20, bias=True)
  (16): ReLU()
  (17): LayerNorm((20,), eps=1e-05, elementwise_affine=True)
  (18): Linear(in_features=20, out_features=1, bias=True)
), 'index': 22}",female,0.4593,0.9266,0.909
"{'lr_rate': 0.001, 'batch': 1024, 'decay': 0, 'weighted_decay': 0, 'net': Sequential(
  (0): Linear(in_features=15, out_features=10, bias=True)
  (1): ReLU()
  (2): BatchNorm1d(10, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (3): Linear(in_features=10, out_features=20, bias=True)
  (4): ReLU()
  (5): LayerNorm((20,), eps=1e-05, elementwise_affine=True)
  (6): Linear(in_features=20, out_features=40, bias=True)
  (7): ReLU()
  (8): BatchNorm1d(40, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (9): Linear(in_features=40, out_features=40, bias=True)
  (10): ReLU()
  (11): LayerNorm((40,), eps=1e-05, elementwise_affine=True)
  (12): Linear(in_features=40, out_features=40, bias=True)
  (13): ReLU()
  (14): BatchNorm1d(40, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  (15): Linear(in_features=40, out_features=20, bias=True)
  (16): ReLU()
  (17): LayerNorm((20,), eps=1e-05, elementwise_affine=True)
  (18): Linear(in_features=20, out_features=1, bias=True)
), 'index': 23}",female,0.4593,0.9266,0.909
